transaction_id,price,payment_date,customer_id,detail_id,item_id,quantity
T0000006141,205000,2019-07-11 20:25:06,HD807553,6345,S002,1
T0000006141,205000,2019-07-11 20:25:06,HD807553,6346,S003,1
T0000006142,380000,2019-07-11 21:29:30,PL852196,6347,S005,1
T0000006142,380000,2019-07-11 21:29:30,PL852196,6348,S002,2
T0000006143,50000,2019-07-11 22:12:55,HD580454,6349,S001,1
T0000006144,180000,2019-07-11 22:18:25,PL466152,6350,S004,1
T0000006145,210000,2019-07-11 22:22:13,GD297149,6351,S005,1
T0000006146,120000,2019-07-11 22:35:06,TS413667,6352,S003,1
T0000006147,255000,2019-07-11 23:05:54,HD277392,6353,S002,3
T0000006148,85000,2019-07-11 23:34:45,HD814444,6354,S002,1
T0000006149,85000,2019-07-11 23:51:25,HI328204,6355,S002,1
T0000006150,85000,2019-07-12 00:22:34,AS569518,6356,S002,1
T0000006151,150000,2019-07-12 00:28:05,OA021894,6357,S001,3
T0000006152,210000,2019-07-12 01:34:30,OA148697,6358,S005,1
T0000006153,100000,2019-07-12 02:23:12,AS857207,6359,S001,2
T0000006154,100000,2019-07-12 02:33:44,HD660527,6360,S001,2
T0000006155,120000,2019-07-12 03:24:50,OA157445,6361,S003,1
T0000006156,85000,2019-07-12 03:51:57,AS065870,6362,S002,1
T0000006157,50000,2019-07-12 04:07:14,HD475088,6363,S001,1
T0000006158,85000,2019-07-12 04:59:21,AS515526,6364,S002,1
T0000006159,100000,2019-07-12 06:00:00,PL201799,6365,S001,2
T0000006160,85000,2019-07-12 06:53:02,AS790905,6366,S002,1
T0000006161,120000,2019-07-12 07:17:49,PL443639,6367,S003,1
T0000006162,85000,2019-07-12 07:20:19,HI606358,6368,S002,1
T0000006163,120000,2019-07-12 08:18:58,TS649822,6369,S003,1
T0000006164,170000,2019-07-12 08:22:35,HI457483,6370,S002,2
T0000006165,210000,2019-07-12 09:06:26,AS603613,6371,S005,1
T0000006166,180000,2019-07-12 12:31:11,TS532933,6372,S004,1
T0000006167,210000,2019-07-12 13:05:35,AS502510,6373,S005,1
T0000006168,85000,2019-07-12 13:10:43,IK377403,6374,S002,1
T0000006169,180000,2019-07-12 13:47:10,PL499733,6375,S004,1
T0000006170,85000,2019-07-12 14:20:03,HD623640,6376,S002,1
T0000006171,210000,2019-07-12 15:37:08,IK966075,6377,S005,1
T0000006172,50000,2019-07-12 15:57:15,OA096118,6378,S001,1
T0000006173,120000,2019-07-12 16:08:03,OA823412,6379,S003,1
T0000006174,210000,2019-07-12 16:10:14,GD489148,6380,S005,1
T0000006175,210000,2019-07-12 16:14:57,OA118869,6381,S005,1
T0000006176,120000,2019-07-12 16:27:55,PL570346,6382,S003,1
T0000006177,120000,2019-07-12 16:29:35,HI022788,6383,S003,1
T0000006178,180000,2019-07-12 18:26:52,TS219429,6384,S004,1
T0000006179,50000,2019-07-12 18:30:47,IK356680,6385,S001,1
T0000006180,85000,2019-07-12 19:02:13,HI715559,6386,S002,1
T0000006181,120000,2019-07-12 19:40:54,HD743673,6387,S003,1
T0000006182,180000,2019-07-12 20:07:41,GD624477,6388,S004,1
T0000006183,150000,2019-07-12 20:17:23,GD951332,6389,S001,3
T0000006184,50000,2019-07-12 20:43:28,AS057808,6390,S001,1
T0000006185,180000,2019-07-12 21:02:59,TS179639,6391,S004,1
T0000006186,150000,2019-07-12 23:11:26,HI486664,6392,S001,3
T0000006187,50000,2019-07-12 23:16:20,IK448722,6393,S001,1
T0000006188,85000,2019-07-12 23:26:13,AS100947,6394,S002,1
T0000006189,255000,2019-07-12 23:37:27,TS105753,6395,S002,3
T0000006190,50000,2019-07-13 00:05:04,IK775424,6396,S001,1
T0000006191,120000,2019-07-13 00:50:18,OA179234,6397,S003,1
T0000006192,50000,2019-07-13 01:46:57,HI978950,6398,S001,1
T0000006193,240000,2019-07-13 02:01:24,GD843424,6399,S003,2
T0000006194,120000,2019-07-13 02:35:03,TS830686,6400,S003,1
T0000006195,50000,2019-07-13 04:25:40,HI914848,6401,S001,1
T0000006196,50000,2019-07-13 04:29:08,TS717160,6402,S001,1
T0000006197,50000,2019-07-13 04:54:44,PL902037,6403,S001,1
T0000006198,50000,2019-07-13 05:24:54,IK306874,6404,S001,1
T0000006199,100000,2019-07-13 05:40:11,GD163149,6405,S001,2
T0000006200,210000,2019-07-13 05:58:52,HI587459,6406,S005,1
T0000006201,50000,2019-07-13 06:04:34,TS178285,6407,S001,1
T0000006202,120000,2019-07-13 07:12:21,OA872586,6408,S003,1
T0000006203,85000,2019-07-13 07:25:42,AS516140,6409,S002,1
T0000006204,180000,2019-07-13 07:40:03,HI364290,6410,S004,1
T0000006205,50000,2019-07-13 08:04:17,PL043724,6411,S001,1
T0000006206,210000,2019-07-13 08:07:11,IK544197,6412,S005,1
T0000006207,255000,2019-07-13 08:34:12,IK331136,6413,S002,3
T0000006208,50000,2019-07-13 09:09:11,AS609865,6414,S001,1
T0000006209,180000,2019-07-13 10:05:44,PL368937,6415,S004,1
T0000006210,210000,2019-07-13 10:19:49,AS972005,6416,S005,1
T0000006211,180000,2019-07-13 11:14:48,HD032015,6417,S004,1
T0000006212,180000,2019-07-13 11:31:50,HI635804,6418,S004,1
T0000006213,265000,2019-07-13 12:11:04,PL511118,6419,S004,1
T0000006213,265000,2019-07-13 12:11:04,PL511118,6420,S002,1
T0000006214,210000,2019-07-13 12:38:13,OA916298,6421,S005,1
T0000006215,100000,2019-07-13 12:52:41,IK608489,6422,S001,2
T0000006216,50000,2019-07-13 12:53:00,HI488123,6423,S001,1
T0000006217,180000,2019-07-13 14:22:05,IK823588,6424,S004,1
T0000006218,210000,2019-07-13 14:27:12,GD998772,6425,S005,1
T0000006219,170000,2019-07-13 14:41:01,HI573204,6426,S002,2
T0000006220,100000,2019-07-13 15:15:23,PL601016,6427,S001,2
T0000006221,210000,2019-07-13 15:54:08,AS082596,6428,S005,1
T0000006222,210000,2019-07-13 16:04:13,AS186727,6429,S005,1
T0000006223,420000,2019-07-13 16:22:45,HI642668,6430,S005,2
T0000006224,210000,2019-07-13 16:33:14,AS814353,6431,S005,1
T0000006225,50000,2019-07-13 17:11:12,PL036627,6432,S001,1
T0000006226,180000,2019-07-13 18:09:56,GD763258,6433,S004,1
T0000006227,50000,2019-07-13 19:56:50,AS189336,6434,S001,1
T0000006228,210000,2019-07-13 20:02:36,IK914829,6435,S005,1
T0000006229,50000,2019-07-13 20:06:14,HD280416,6436,S001,1
T0000006230,50000,2019-07-13 20:42:20,OA953837,6437,S001,1
T0000006231,50000,2019-07-13 21:32:29,HD852520,6438,S001,1
T0000006232,260000,2019-07-13 22:31:39,TS544093,6439,S005,1
T0000006232,260000,2019-07-13 22:31:39,TS544093,6440,S001,1
T0000006233,85000,2019-07-13 23:28:33,AS529972,6441,S002,1
T0000006234,120000,2019-07-13 23:35:26,GD181791,6442,S003,1
T0000006235,50000,2019-07-14 00:16:42,OA061841,6443,S001,1
T0000006236,420000,2019-07-14 00:54:10,GD868389,6444,S005,1
T0000006236,420000,2019-07-14 00:54:10,GD868389,6445,S005,1
T0000006237,50000,2019-07-14 00:54:18,PL928577,6446,S001,1
T0000006238,180000,2019-07-14 01:55:55,HI769940,6447,S004,1
T0000006239,210000,2019-07-14 02:37:11,GD367382,6448,S005,1
T0000006240,50000,2019-07-14 02:38:06,HD491284,6449,S001,1
T0000006241,180000,2019-07-14 03:29:51,AS917021,6450,S004,1
T0000006242,210000,2019-07-14 03:32:17,GD623309,6451,S005,1
T0000006243,170000,2019-07-14 03:54:10,HI088451,6452,S002,2
T0000006244,50000,2019-07-14 05:50:54,GD305966,6453,S001,1
T0000006245,120000,2019-07-14 06:19:48,IK529029,6454,S003,1
T0000006246,50000,2019-07-14 06:40:00,PL304252,6455,S001,1
T0000006247,180000,2019-07-14 07:27:41,HD291079,6456,S004,1
T0000006248,180000,2019-07-14 08:37:53,OA041301,6457,S004,1
T0000006249,180000,2019-07-14 08:42:39,GD489324,6458,S004,1
T0000006250,170000,2019-07-14 08:54:44,HI197384,6459,S003,1
T0000006250,170000,2019-07-14 08:54:44,HI197384,6460,S001,1
T0000006251,85000,2019-07-14 09:08:28,TS012855,6461,S002,1
T0000006252,100000,2019-07-14 09:44:35,OA981416,6462,S001,2
T0000006253,170000,2019-07-14 10:11:08,PL417119,6463,S002,2
T0000006254,150000,2019-07-14 10:34:17,IK015821,6464,S001,3
T0000006255,120000,2019-07-14 11:32:52,PL804383,6465,S003,1
T0000006256,120000,2019-07-14 12:31:56,TS712179,6466,S003,1
T0000006257,85000,2019-07-14 13:29:10,HI169357,6467,S002,1
T0000006258,420000,2019-07-14 13:44:02,AS462883,6468,S005,2
T0000006259,240000,2019-07-14 15:36:03,OA138193,6469,S003,2
T0000006260,50000,2019-07-14 15:57:03,HD867526,6470,S001,1
T0000006261,50000,2019-07-14 16:06:11,GD908843,6471,S001,1
T0000006262,180000,2019-07-14 16:07:26,IK056231,6472,S004,1
T0000006263,210000,2019-07-14 16:49:47,HI941745,6473,S005,1
T0000006264,85000,2019-07-14 16:59:36,PL944541,6474,S002,1
T0000006265,180000,2019-07-14 17:52:16,PL445190,6475,S004,1
T0000006266,210000,2019-07-14 18:15:18,TS488636,6476,S005,1
T0000006267,50000,2019-07-14 19:12:17,GD011312,6477,S001,1
T0000006268,50000,2019-07-14 20:02:06,TS035920,6478,S001,1
T0000006269,100000,2019-07-14 20:04:14,HD745359,6479,S001,2
T0000006270,120000,2019-07-14 22:15:57,GD521924,6480,S003,1
T0000006271,180000,2019-07-14 22:38:00,IK822921,6481,S004,1
T0000006272,120000,2019-07-14 22:51:59,GD011312,6482,S003,1
T0000006273,50000,2019-07-14 23:29:17,IK186228,6483,S001,1
T0000006274,50000,2019-07-14 23:35:08,IK904385,6484,S001,1
T0000006275,180000,2019-07-14 23:40:45,GD141776,6485,S004,1
T0000006276,85000,2019-07-15 01:54:12,HD724900,6486,S002,1
T0000006277,85000,2019-07-15 03:14:11,PL558375,6487,S002,1
T0000006278,50000,2019-07-15 03:39:36,OA003684,6488,S001,1
T0000006279,50000,2019-07-15 04:06:57,OA096648,6489,S001,1
T0000006280,50000,2019-07-15 05:07:42,PL843204,6490,S001,1
T0000006281,50000,2019-07-15 05:16:35,AS897341,6491,S001,1
T0000006282,85000,2019-07-15 05:16:50,AS285092,6492,S002,1
T0000006283,210000,2019-07-15 06:24:17,PL483945,6493,S005,1
T0000006284,85000,2019-07-15 06:36:16,IK328604,6494,S002,1
T0000006285,170000,2019-07-15 06:36:26,HD453100,6495,S002,2
T0000006286,170000,2019-07-15 06:56:52,TS037146,6496,S002,2
T0000006287,180000,2019-07-15 07:49:30,OA574788,6497,S004,1
T0000006288,85000,2019-07-15 07:53:49,TS418116,6498,S002,1
T0000006289,210000,2019-07-15 08:49:46,GD607294,6499,S005,1
T0000006290,210000,2019-07-15 08:53:43,TS331765,6500,S005,1
T0000006291,420000,2019-07-15 09:06:59,OA449732,6501,S005,1
T0000006291,420000,2019-07-15 09:06:59,OA449732,6502,S005,1
T0000006292,210000,2019-07-15 09:35:06,HI702171,6503,S005,1
T0000006293,210000,2019-07-15 09:42:17,OA795599,6504,S005,1
T0000006294,420000,2019-07-15 10:30:13,HI375298,6505,S004,1
T0000006294,420000,2019-07-15 10:30:13,HI375298,6506,S003,2
T0000006295,210000,2019-07-15 11:54:38,GD192169,6507,S005,1
T0000006296,120000,2019-07-15 12:45:04,IK880102,6508,S003,1
T0000006297,210000,2019-07-15 14:50:41,HD761271,6509,S005,1
T0000006298,180000,2019-07-15 16:02:31,GD735013,6510,S004,1
T0000006299,210000,2019-07-15 17:44:55,OA467724,6511,S005,1
T0000006300,210000,2019-07-15 18:11:32,HD182637,6512,S005,1
T0000006301,50000,2019-07-15 18:14:09,GD761771,6513,S001,1
T0000006302,100000,2019-07-15 18:26:04,GD171613,6514,S001,2
T0000006303,85000,2019-07-15 19:43:34,TS544093,6515,S002,1
T0000006304,120000,2019-07-15 19:54:00,OA959426,6516,S003,1
T0000006305,50000,2019-07-15 19:56:18,IK059828,6517,S001,1
T0000006306,180000,2019-07-15 19:56:42,TS187985,6518,S004,1
T0000006307,310000,2019-07-15 20:55:13,PL325020,6519,S005,1
T0000006307,310000,2019-07-15 20:55:13,PL325020,6520,S001,2
T0000006308,150000,2019-07-15 20:57:48,OA974876,6521,S001,3
T0000006309,170000,2019-07-15 21:06:52,OA240963,6522,S002,2
T0000006310,180000,2019-07-15 21:10:07,PL582174,6523,S004,1
T0000006311,50000,2019-07-15 22:20:29,TS579641,6524,S001,1
T0000006312,210000,2019-07-15 22:51:46,IK478859,6525,S005,1
T0000006313,210000,2019-07-15 23:22:13,AS742617,6526,S005,1
T0000006314,50000,2019-07-16 00:38:23,GD727041,6527,S001,1
T0000006315,50000,2019-07-16 01:20:58,PL589030,6528,S001,1
T0000006316,85000,2019-07-16 01:30:37,PL929101,6529,S002,1
T0000006317,120000,2019-07-16 01:57:39,PL181118,6530,S003,1
T0000006318,50000,2019-07-16 02:59:24,TS959147,6531,S001,1
T0000006319,180000,2019-07-16 03:13:02,TS510841,6532,S004,1
T0000006320,230000,2019-07-16 05:03:59,TS409844,6533,S001,1
T0000006320,230000,2019-07-16 05:03:59,TS409844,6534,S004,1
T0000006321,50000,2019-07-16 05:17:34,OA998167,6535,S001,1
T0000006322,120000,2019-07-16 05:26:48,OA134132,6536,S003,1
T0000006323,85000,2019-07-16 06:50:50,PL360669,6537,S002,1
T0000006324,210000,2019-07-16 07:05:52,HD126441,6538,S005,1
T0000006325,50000,2019-07-16 08:01:29,TS250479,6539,S001,1
T0000006326,255000,2019-07-16 08:34:11,HD030810,6540,S002,3
T0000006327,85000,2019-07-16 09:02:18,HD753489,6541,S002,1
T0000006328,210000,2019-07-16 10:07:09,TS973306,6542,S005,1
T0000006329,85000,2019-07-16 10:31:22,PL470792,6543,S002,1
T0000006330,100000,2019-07-16 11:23:00,HD722558,6544,S001,2
T0000006331,50000,2019-07-16 11:30:10,GD625169,6545,S001,1
T0000006332,180000,2019-07-16 12:19:28,OA967616,6546,S004,1
T0000006333,210000,2019-07-16 13:22:26,HD837482,6547,S005,1
T0000006334,85000,2019-07-16 13:53:11,HI003514,6548,S002,1
T0000006335,210000,2019-07-16 15:27:54,TS516522,6549,S005,1
T0000006336,120000,2019-07-16 16:07:11,GD259467,6550,S003,1
T0000006337,50000,2019-07-16 16:09:05,TS533240,6551,S001,1
T0000006338,85000,2019-07-16 16:27:45,AS618299,6552,S002,1
T0000006339,85000,2019-07-16 16:33:17,PL089782,6553,S002,1
T0000006340,85000,2019-07-16 19:38:56,TS306264,6554,S002,1
T0000006341,85000,2019-07-16 21:05:57,AS636570,6555,S002,1
T0000006342,180000,2019-07-16 21:45:52,HD375116,6556,S004,1
T0000006343,210000,2019-07-17 00:47:30,OA641335,6557,S005,1
T0000006344,100000,2019-07-17 01:07:31,IK357517,6558,S001,1
T0000006344,100000,2019-07-17 01:07:31,IK357517,6559,S001,1
T0000006345,100000,2019-07-17 01:22:56,PL050511,6560,S001,2
T0000006346,310000,2019-07-17 02:42:13,GD362869,6561,S001,2
T0000006346,310000,2019-07-17 02:42:13,GD362869,6562,S005,1
T0000006347,150000,2019-07-17 02:47:39,HI492596,6563,S001,3
T0000006348,85000,2019-07-17 02:54:28,PL924048,6564,S002,1
T0000006349,120000,2019-07-17 06:14:30,TS186053,6565,S003,1
T0000006350,150000,2019-07-17 06:44:43,OA667284,6566,S001,3
T0000006351,210000,2019-07-17 07:09:35,HD572934,6567,S005,1
T0000006352,50000,2019-07-17 08:14:36,AS941998,6568,S001,1
T0000006353,210000,2019-07-17 09:43:55,HD096953,6569,S005,1
T0000006354,120000,2019-07-17 10:43:45,HD864513,6570,S003,1
T0000006355,85000,2019-07-17 11:33:05,AS997107,6571,S002,1
T0000006356,360000,2019-07-17 12:09:15,PL102045,6572,S004,2
T0000006357,210000,2019-07-17 12:11:11,AS124155,6573,S005,1
T0000006358,85000,2019-07-17 13:34:33,GD600747,6574,S002,1
T0000006359,210000,2019-07-17 15:11:14,GD095067,6575,S005,1
T0000006360,170000,2019-07-17 15:42:46,IK432395,6576,S002,2
T0000006361,85000,2019-07-17 16:54:52,IK867288,6577,S002,1
T0000006362,150000,2019-07-17 17:55:14,TS993439,6578,S001,2
T0000006362,150000,2019-07-17 17:55:14,TS993439,6579,S001,1
T0000006363,320000,2019-07-17 18:12:27,HI218595,6580,S003,1
T0000006363,320000,2019-07-17 18:12:27,HI218595,6581,S001,4
T0000006364,210000,2019-07-17 18:52:02,AS278780,6582,S005,1
T0000006365,85000,2019-07-17 19:45:55,GD695904,6583,S002,1
T0000006366,100000,2019-07-17 20:14:03,OA082154,6584,S001,2
T0000006367,180000,2019-07-17 23:41:21,GD788700,6585,S004,1
T0000006368,210000,2019-07-17 23:55:14,OA717373,6586,S005,1
T0000006369,210000,2019-07-18 02:29:55,IK351897,6587,S005,1
T0000006370,85000,2019-07-18 03:02:49,TS454370,6588,S002,1
T0000006371,150000,2019-07-18 03:03:15,GD700354,6589,S001,3
T0000006372,240000,2019-07-18 04:31:33,GD673835,6590,S003,2
T0000006373,85000,2019-07-18 05:01:55,AS834628,6591,S002,1
T0000006374,50000,2019-07-18 05:19:34,HI373547,6592,S001,1
T0000006375,330000,2019-07-18 05:45:48,TS228066,6593,S003,1
T0000006375,330000,2019-07-18 05:45:48,TS228066,6594,S005,1
T0000006376,210000,2019-07-18 05:51:59,PL983707,6595,S005,1
T0000006377,180000,2019-07-18 06:12:02,HD778015,6596,S004,1
T0000006378,360000,2019-07-18 06:15:00,HD634523,6597,S004,2
T0000006379,120000,2019-07-18 06:59:31,HD666936,6598,S003,1
T0000006380,210000,2019-07-18 08:05:33,HD459890,6599,S005,1
T0000006381,50000,2019-07-18 08:17:47,AS009013,6600,S001,1
T0000006382,210000,2019-07-18 08:31:43,OA383490,6601,S005,1
T0000006383,50000,2019-07-18 09:14:20,PL677323,6602,S001,1
T0000006384,50000,2019-07-18 10:58:25,GD569028,6603,S001,1
T0000006385,180000,2019-07-18 11:26:33,IK163405,6604,S004,1
T0000006386,180000,2019-07-18 11:36:04,TS343738,6605,S004,1
T0000006387,210000,2019-07-18 14:16:40,IK077620,6606,S005,1
T0000006388,120000,2019-07-18 14:21:05,IK077913,6607,S003,1
T0000006389,210000,2019-07-18 14:25:46,IK061114,6608,S005,1
T0000006390,210000,2019-07-18 14:44:43,IK619953,6609,S005,1
T0000006391,210000,2019-07-18 15:30:30,GD809947,6610,S005,1
T0000006392,150000,2019-07-18 15:56:20,PL666557,6611,S001,3
T0000006393,360000,2019-07-18 17:10:26,AS065870,6612,S004,2
T0000006394,85000,2019-07-18 17:54:00,GD181791,6613,S002,1
T0000006395,170000,2019-07-18 18:49:08,AS772036,6614,S002,2
T0000006396,210000,2019-07-18 18:51:38,HI823009,6615,S005,1
T0000006397,185000,2019-07-18 19:17:57,IK251979,6616,S001,2
T0000006397,185000,2019-07-18 19:17:57,IK251979,6617,S002,1
T0000006398,295000,2019-07-18 19:38:30,TS624020,6618,S005,1
T0000006398,295000,2019-07-18 19:38:30,TS624020,6619,S002,1
T0000006399,180000,2019-07-18 19:41:35,TS752438,6620,S004,1
T0000006400,255000,2019-07-18 20:01:14,GD283160,6621,S002,3
T0000006401,210000,2019-07-18 21:05:15,AS147168,6622,S005,1
T0000006402,85000,2019-07-18 21:08:39,OA834676,6623,S002,1
T0000006403,120000,2019-07-18 21:25:17,IK557821,6624,S003,1
T0000006404,170000,2019-07-18 22:30:13,IK772152,6625,S003,1
T0000006404,170000,2019-07-18 22:30:13,IK772152,6626,S001,1
T0000006405,210000,2019-07-19 00:26:38,GD719026,6627,S005,1
T0000006406,210000,2019-07-19 00:30:05,HI231462,6628,S005,1
T0000006407,180000,2019-07-19 00:44:55,GD653232,6629,S004,1
T0000006408,50000,2019-07-19 00:49:35,TS617231,6630,S001,1
T0000006409,120000,2019-07-19 00:59:12,HD314081,6631,S003,1
T0000006410,50000,2019-07-19 01:20:49,OA197856,6632,S001,1
T0000006411,150000,2019-07-19 02:01:22,HI150416,6633,S001,3
T0000006412,50000,2019-07-19 02:53:53,HI964680,6634,S001,1
T0000006413,85000,2019-07-19 03:05:17,TS909340,6635,S002,1
T0000006414,210000,2019-07-19 03:21:30,IK088821,6636,S005,1
T0000006415,50000,2019-07-19 03:49:07,OA840257,6637,S001,1
T0000006416,210000,2019-07-19 03:53:03,PL000073,6638,S005,1
T0000006417,50000,2019-07-19 04:41:49,AS352069,6639,S001,1
T0000006418,210000,2019-07-19 05:13:19,IK825670,6640,S005,1
T0000006419,50000,2019-07-19 06:13:24,GD139130,6641,S001,1
T0000006420,170000,2019-07-19 06:25:59,PL787939,6642,S002,2
T0000006421,120000,2019-07-19 06:51:19,AS170643,6643,S003,1
T0000006422,210000,2019-07-19 07:00:53,IK802122,6644,S005,1
T0000006423,50000,2019-07-19 07:16:14,HI422196,6645,S001,1
T0000006424,50000,2019-07-19 08:13:12,TS414273,6646,S001,1
T0000006425,210000,2019-07-19 08:35:58,AS700549,6647,S005,1
T0000006426,210000,2019-07-19 09:24:19,IK018825,6648,S005,1
T0000006427,85000,2019-07-19 11:01:18,GD181791,6649,S002,1
T0000006428,85000,2019-07-19 11:03:28,HD571515,6650,S002,1
T0000006429,120000,2019-07-19 12:41:57,HD623640,6651,S003,1
T0000006430,210000,2019-07-19 13:42:39,HI525283,6652,S005,1
T0000006431,180000,2019-07-19 14:00:45,OA868549,6653,S004,1
T0000006432,85000,2019-07-19 14:20:51,PL697195,6654,S002,1
T0000006433,85000,2019-07-19 14:39:09,HD391766,6655,S002,1
T0000006434,120000,2019-07-19 14:49:02,PL417414,6656,S003,1
T0000006435,210000,2019-07-19 15:11:59,HI466749,6657,S005,1
T0000006436,85000,2019-07-19 16:12:08,AS549090,6658,S002,1
T0000006437,50000,2019-07-19 17:18:19,TS784450,6659,S001,1
T0000006438,180000,2019-07-19 17:38:02,OA018910,6660,S004,1
T0000006439,210000,2019-07-19 17:43:52,OA764380,6661,S005,1
T0000006440,85000,2019-07-19 18:25:47,HI888272,6662,S002,1
T0000006441,120000,2019-07-19 19:22:04,TS349820,6663,S003,1
T0000006442,50000,2019-07-19 19:43:34,HI392766,6664,S001,1
T0000006443,210000,2019-07-19 20:57:07,AS193568,6665,S005,1
T0000006444,85000,2019-07-19 21:44:27,TS803328,6666,S002,1
T0000006445,85000,2019-07-19 22:05:27,GD639619,6667,S002,1
T0000006446,180000,2019-07-19 22:26:38,TS037478,6668,S004,1
T0000006447,85000,2019-07-19 22:32:55,GD030141,6669,S002,1
T0000006448,210000,2019-07-19 22:59:01,TS220587,6670,S005,1
T0000006449,50000,2019-07-19 23:02:02,OA468240,6671,S001,1
T0000006450,210000,2019-07-19 23:33:13,AS309101,6672,S005,1
T0000006451,205000,2019-07-20 00:20:25,OA076062,6673,S003,1
T0000006451,205000,2019-07-20 00:20:25,OA076062,6674,S002,1
T0000006452,240000,2019-07-20 00:39:23,GD859439,6675,S003,2
T0000006453,210000,2019-07-20 00:40:40,HI757006,6676,S005,1
T0000006454,210000,2019-07-20 01:13:09,GD936161,6677,S005,1
T0000006455,210000,2019-07-20 02:01:39,IK999111,6678,S005,1
T0000006456,50000,2019-07-20 02:30:02,HI678851,6679,S001,1
T0000006457,120000,2019-07-20 04:25:28,PL634625,6680,S003,1
T0000006458,210000,2019-07-20 04:36:18,AS458614,6681,S005,1
T0000006459,210000,2019-07-20 05:30:47,PL144435,6682,S005,1
T0000006460,50000,2019-07-20 06:01:47,PL779242,6683,S001,1
T0000006461,210000,2019-07-20 06:08:33,GD455671,6684,S005,1
T0000006462,260000,2019-07-20 06:57:31,HD250940,6685,S005,1
T0000006462,260000,2019-07-20 06:57:31,HD250940,6686,S001,1
T0000006463,150000,2019-07-20 07:49:34,HI402432,6687,S001,3
T0000006464,100000,2019-07-20 07:54:40,HI500662,6688,S001,2
T0000006465,120000,2019-07-20 08:37:14,IK258132,6689,S003,1
T0000006466,50000,2019-07-20 08:37:34,HD666225,6690,S001,1
T0000006467,100000,2019-07-20 08:49:14,HD872325,6691,S001,2
T0000006468,100000,2019-07-20 08:52:48,GD879310,6692,S001,2
T0000006469,210000,2019-07-20 09:25:45,HI728754,6693,S005,1
T0000006470,180000,2019-07-20 09:31:50,TS068618,6694,S004,1
T0000006471,50000,2019-07-20 12:35:59,IK967528,6695,S001,1
T0000006472,120000,2019-07-20 13:01:16,PL258167,6696,S003,1
T0000006473,330000,2019-07-20 13:09:12,PL483435,6697,S003,1
T0000006473,330000,2019-07-20 13:09:12,PL483435,6698,S005,1
T0000006474,100000,2019-07-20 13:23:54,TS269350,6699,S001,2
T0000006475,210000,2019-07-20 13:36:27,HI414861,6700,S005,1
T0000006476,200000,2019-07-20 13:44:33,AS758226,6701,S001,4
T0000006477,210000,2019-07-20 14:48:24,IK352765,6702,S005,1
T0000006478,85000,2019-07-20 15:26:30,TS760331,6703,S002,1
T0000006479,210000,2019-07-20 15:36:52,TS860353,6704,S005,1
T0000006480,170000,2019-07-20 16:15:50,TS023870,6705,S002,2
T0000006481,50000,2019-07-20 16:53:55,HI720757,6706,S001,1
T0000006482,85000,2019-07-20 16:55:08,TS721551,6707,S002,1
T0000006483,50000,2019-07-20 17:17:00,OA836088,6708,S001,1
T0000006484,50000,2019-07-20 17:28:50,HD982676,6709,S001,1
T0000006485,100000,2019-07-20 17:30:41,PL834411,6710,S001,2
T0000006486,100000,2019-07-20 17:52:34,HI567520,6711,S001,2
T0000006487,120000,2019-07-20 18:03:30,GD244145,6712,S003,1
T0000006488,120000,2019-07-20 18:20:36,OA463946,6713,S003,1
T0000006489,50000,2019-07-20 18:35:40,PL659352,6714,S001,1
T0000006490,210000,2019-07-20 18:47:38,PL843204,6715,S005,1
T0000006491,170000,2019-07-20 20:04:40,GD246033,6716,S002,2
T0000006492,180000,2019-07-20 20:55:27,IK093147,6717,S004,1
T0000006493,180000,2019-07-20 22:17:17,HI990013,6718,S004,1
T0000006494,50000,2019-07-20 22:51:06,HI324666,6719,S001,1
T0000006495,85000,2019-07-20 23:41:13,AS824458,6720,S002,1
T0000006496,170000,2019-07-20 23:50:52,GD083655,6721,S002,2
T0000006497,180000,2019-07-20 23:52:17,TS069597,6722,S004,1
T0000006498,210000,2019-07-21 00:29:53,PL709791,6723,S005,1
T0000006499,260000,2019-07-21 01:23:19,IK519538,6724,S001,1
T0000006499,260000,2019-07-21 01:23:19,IK519538,6725,S005,1
T0000006500,325000,2019-07-21 01:29:15,HI337814,6726,S002,1
T0000006500,325000,2019-07-21 01:29:15,HI337814,6727,S003,2
T0000006501,210000,2019-07-21 03:15:27,HD862369,6728,S005,1
T0000006502,50000,2019-07-21 04:07:00,TS316311,6729,S001,1
T0000006503,180000,2019-07-21 05:22:45,IK979321,6730,S004,1
T0000006504,210000,2019-07-21 06:06:27,AS754176,6731,S005,1
T0000006505,85000,2019-07-21 06:21:13,TS130392,6732,S002,1
T0000006506,85000,2019-07-21 06:37:55,AS272193,6733,S002,1
T0000006507,210000,2019-07-21 06:50:29,HD250940,6734,S005,1
T0000006508,210000,2019-07-21 07:10:00,PL431024,6735,S005,1
T0000006509,50000,2019-07-21 07:19:24,PL664277,6736,S001,1
T0000006510,120000,2019-07-21 07:27:23,AS790905,6737,S003,1
T0000006511,50000,2019-07-21 08:23:01,OA106766,6738,S001,1
T0000006512,50000,2019-07-21 08:44:15,HD374247,6739,S001,1
T0000006513,360000,2019-07-21 09:18:26,TS806450,6740,S004,2
T0000006514,210000,2019-07-21 09:35:06,HD810948,6741,S005,1
T0000006515,170000,2019-07-21 10:55:04,TS904692,6742,S002,2
T0000006516,50000,2019-07-21 11:25:52,HI995754,6743,S001,1
