transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status
202004050012-1,2020-04-05,C-003532,PUNS3,4,394960,2020-04-18,,配達済み
202004050013-1,2020-04-05,C-003607,VEDB11,2,799600,2020-04-11,,配達済み
202004060000-1,2020-04-06,C-000900,INNB3,2,253600,2020-04-19,,配達済み
202004060001-1,2020-04-06,C-002733,IMU,5,6150,2020-04-19,,配達済み
202004060002-1,2020-04-06,C-003107,CANB13,1,349800,2020-04-17,,配達済み
202004060003-1,2020-04-06,C-003322,INNS9,9,1978200,2020-04-19,,配達済み
202004070002-1,2020-04-07,C-000204,PUNS3,6,592440,2020-04-20,,配達済み
202004070003-1,2020-04-07,C-002225,VEDB15,8,6798400,2020-04-18,,配達済み
202004070006-1,2020-04-07,C-002424,INNG5,2,339600,2020-04-18,,配達済み
202004070007-1,2020-04-07,C-003251,ID16,7,114100,2020-04-18,,配達済み
202004100000-1,2020-04-10,C-000756,INNB5,3,479400,2020-04-17,,配達済み
202004100001-1,2020-04-10,C-002374,TADB3,2,90684,2020-04-19,,配達済み
202004100005-1,2020-04-10,C-002751,VENB3,2,445600,2020-04-21,,配達済み
202004100008-1,2020-04-10,C-002986,CADB9,5,1599000,2020-04-19,,配達済み
202004100010-1,2020-04-10,C-003201,INDB7,1,184800,2020-04-21,,配達済み
202004100011-1,2020-04-10,C-003294,INDB5,1,154800,2020-04-17,,配達済み
202004100013-1,2020-04-10,C-003513,VENB9,3,1109400,2020-04-20,,配達済み
202004110001-1,2020-04-11,C-000065,CANB11,1,289900,2020-04-24,,配達済み
202004110003-1,2020-04-11,C-000605,ZEDB7,2,433800,2020-04-20,,配達済み
202004110003-2,2020-04-11,C-000605,ID23,4,79920,2020-04-22,,配達済み
202004110004-1,2020-04-11,C-000720,INDB5,8,1238400,2020-04-17,,配達済み
202004110008-1,2020-04-11,C-000968,INNS7,4,727200,2020-04-19,,配達済み
202004110008-2,2020-04-11,C-000968,CADB9,3,959400,2020-04-17,,配達済み
202004110011-1,2020-04-11,C-001182,INNG3,1,136800,2020-04-17,,配達済み
202004110012-1,2020-04-11,C-001769,ID16,1,16300,2020-04-20,,配達済み
202004110013-1,2020-04-11,C-002001,VENB9,3,1109400,2020-04-20,,配達済み
202004110014-1,2020-04-11,C-002036,ZENB5,2,347600,2020-04-17,,配達済み
202004110016-1,2020-04-11,C-002428,CADB9,1,319800,2020-04-18,,配達済み
202004110017-1,2020-04-11,C-002968,TADB1,3,44910,2020-04-17,,配達済み
202004110018-1,2020-04-11,C-003389,VEDB7,13,2975700,2020-04-20,,配達済み
202004110022-1,2020-04-11,C-003746,IKW,1,3781,2020-04-17,,配達済み
202004130000-1,2020-04-13,C-000963,INDB5,4,619200,2020-04-21,,配達済み
202004130000-2,2020-04-13,C-000963,CADB5,3,584400,2020-04-23,,配達済み
202004140000-1,2020-04-14,C-001820,ZEDB5,4,715600,2020-04-24,,配達済み
202004140001-1,2020-04-14,C-003048,ID16,1,16300,2020-04-25,,配達済み
202004160000-1,2020-04-16,C-000742,ZEDB9,4,1025600,2020-04-26,,配達済み
202004160001-1,2020-04-16,C-001841,INDB1,1,94800,2020-04-26,,配達済み
202004160005-1,2020-04-16,C-002146,VEDB7,2,457800,2020-04-27,,配達済み
202004160006-1,2020-04-16,C-002622,PUDB1,8,574400,2020-04-25,,配達済み
202004160007-1,2020-04-16,C-003197,INDB1,1,94800,2020-04-24,,配達済み
202004170003-1,2020-04-17,C-001036,ID23,2,39960,2020-04-27,,配達済み
202004170004-1,2020-04-17,C-001281,INDB5,2,309600,2020-04-27,,配達済み
202004170005-1,2020-04-17,C-002468,TADB1,1,14970,2020-04-25,,配達済み
202004170007-1,2020-04-17,C-003242,CADB13,2,869600,2020-04-26,,配達済み
202004180002-1,2020-04-18,C-000187,CANB13,2,699600,2020-04-26,,配達済み
202004180004-1,2020-04-18,C-000946,INNS3,4,507200,2020-05-01,,配達済み
202004180006-1,2020-04-18,C-002261,CANB11,6,1739400,2020-04-26,,配達済み
202004180007-1,2020-04-18,C-003087,PUNR1,8,542400,2020-04-28,,配達済み
202004190001-1,2020-04-19,C-002320,INNB3,0,0,2020-04-29,,配達済み
202004190005-1,2020-04-19,C-002419,ZENB5,3,521400,2020-04-29,,配達済み
202004190006-1,2020-04-19,C-002764,CADB7,3,704400,2020-04-28,,配達済み
202004190006-2,2020-04-19,C-002764,INDB3,1,116800,2020-04-29,,配達済み
202004190007-1,2020-04-19,C-002881,INDB7,2,369600,2020-04-30,,配達済み
202004190009-1,2020-04-19,C-003638,VENB5,3,809400,2020-04-30,,配達済み
202004190009-2,2020-04-19,C-003638,VEDB3,1,184800,2020-04-30,,配達済み
202004230000-1,2020-04-23,C-001365,ID23,1,19980,2020-05-04,,配達済み
202004230002-1,2020-04-23,C-002037,CANB11,1,289900,2020-05-02,,配達済み
202004240002-1,2020-04-24,C-000292,VEDB13,1,584800,2020-05-02,,配達済み
202004240004-1,2020-04-24,C-000402,ID16,1,16300,2020-05-05,,配達済み
202004240005-1,2020-04-24,C-002862,INNG5,9,1528200,2020-05-05,,配達済み
202004250000-1,2020-04-25,C-003437,CANB9,1,259800,2020-05-01,,配達済み
202004250001-1,2020-04-25,C-003595,VENB1,1,184800,2020-05-08,,配達済み
202004260000-1,2020-04-26,C-000299,VEDB5,2,449600,2020-05-06,,配達済み
202004260002-1,2020-04-26,C-000613,CANB5,1,199800,2020-05-06,,配達済み
202004260003-1,2020-04-26,C-001035,CANB7,2,459800,2020-05-08,,配達済み
202004260004-1,2020-04-26,C-001175,PUNS3,1,98740,2020-05-04,,配達済み
202004260006-1,2020-04-26,C-001220,INNG7,0,0,2020-05-06,,配達済み
202004260007-1,2020-04-26,C-001307,CANB11,1,289900,2020-05-07,,配達済み
202004260011-1,2020-04-26,C-001883,CANB3,1,149800,2020-05-07,,配達済み
202004260013-1,2020-04-26,C-002221,ZEDB1,3,374400,2020-05-07,,配達済み
202004260016-1,2020-04-26,C-002372,CADB11,1,364800,2020-05-06,,配達済み
202004260018-1,2020-04-26,C-003508,IKU,1,2831,2020-05-04,,配達済み
202004270003-1,2020-04-27,C-001604,INNS7,1,181800,2020-05-06,,配達済み
202004270005-1,2020-04-27,C-002991,IKW,5,18905,2020-05-05,,配達済み
202004270005-2,2020-04-27,C-002991,INNG5,1,169800,2020-05-08,,配達済み
202004270005-3,2020-04-27,C-002991,CADB7,2,469600,2020-05-06,,配達済み
202004270005-4,2020-04-27,C-002991,INDB3,1,116800,2020-05-06,,配達済み
202004270006-1,2020-04-27,C-003381,CANB7,0,0,2020-05-08,,配達済み
202004270007-1,2020-04-27,C-003469,CADB7,1,234800,2020-05-08,,配達済み
202004280000-1,2020-04-28,C-002154,VEDB5,4,899200,2020-05-08,,配達済み
202004280001-1,2020-04-28,C-003430,CADB7,2,469600,2020-05-06,,配達済み
202004300000-1,2020-04-30,C-001940,PUNB3,1,98740,2020-05-08,,配達済み
202005010000-1,2020-05-01,C-000522,INNS5,0,0,2020-05-12,,配達済み
202005010003-1,2020-05-01,C-001506,IKU,2,5662,2020-05-12,,配達済み
202005010005-1,2020-05-01,C-002849,INNB5,2,319600,2020-05-11,,配達済み
202005020000-1,2020-05-02,C-000575,INNS7,4,727200,2020-05-08,,配達済み
202005020001-1,2020-05-02,C-000594,ZEDB5,1,178900,2020-05-12,,配達済み
202005020001-2,2020-05-02,C-000594,INNB9,1,219800,2020-05-11,,配達済み
202005020004-1,2020-05-02,C-002501,CADB11,3,1094400,2020-05-11,,配達済み
202005030001-1,2020-05-03,C-001350,VENB5,4,1079200,2020-05-09,,配達済み
202005040000-1,2020-05-04,C-000117,PUNR3,0,0,2020-05-10,,配達済み
202005040001-1,2020-05-04,C-000944,PUDB3,2,179880,2020-05-12,,配達済み
202005040003-1,2020-05-04,C-002649,CADB11,1,364800,2020-05-15,,配達済み
202005040004-1,2020-05-04,C-002661,PUDB1,3,215400,2020-05-11,,配達済み
202005040008-1,2020-05-04,C-003100,VENB7,1,309800,2020-05-12,,配達済み
202005070007-1,2020-05-07,C-000221,CADB5,5,974000,2020-05-20,,配達済み
202005070008-1,2020-05-07,C-000267,INDB7,3,554400,2020-05-17,,配達済み
202005070008-2,2020-05-07,C-000267,IKW,1,3781,2020-05-19,,配達済み
202005070009-1,2020-05-07,C-000675,VEDB17,1,1099800,2020-05-20,,配達済み
202005070010-1,2020-05-07,C-000707,CADB5,1,194800,2020-05-18,,配達済み
202005070011-1,2020-05-07,C-002094,ZEDB5,15,2683500,2020-05-11,,配達済み
202005070012-1,2020-05-07,C-002891,CANB5,3,599400,2020-05-19,,配達済み
202005070013-1,2020-05-07,C-002930,IMW,0,0,2020-05-18,,配達済み
202005070015-1,2020-05-07,C-003685,VENB7,1,309800,2020-05-19,,配達済み
202005080000-1,2020-05-08,C-000005,ZENB3,1,154800,2020-05-14,,配達済み
202005080001-1,2020-05-08,C-000011,VENB3,1,222800,2020-05-16,,配達済み
202005080002-1,2020-05-08,C-000164,CANB5,2,399600,2020-05-18,,配達済み
202005080003-1,2020-05-08,C-000196,INNB7,4,727200,2020-05-18,,配達済み
202005080003-2,2020-05-08,C-000196,ZENB1,4,415200,2020-05-16,,配達済み
202005080003-3,2020-05-08,C-000196,ZEDB5,2,357800,2020-05-18,,配達済み
202005080003-4,2020-05-08,C-000196,TADB5,4,497368,2020-05-18,,配達済み
202005080005-1,2020-05-08,C-000208,CADB13,2,869600,2020-05-16,,配達済み
202005080007-1,2020-05-08,C-000499,PUNB3,1,98740,2020-05-17,,配達済み
202005080008-1,2020-05-08,C-000537,CADB11,3,1094400,2020-05-19,,配達済み
202005080012-1,2020-05-08,C-000886,VEDB7,1,228900,2020-05-18,,配達済み
202005080015-1,2020-05-08,C-001171,ZENB5,3,521400,2020-05-19,,配達済み
202005080017-1,2020-05-08,C-001383,CANB3,1,149800,2020-05-17,,配達済み
202005080019-1,2020-05-08,C-001847,VENB5,3,809400,2020-05-17,,配達済み
202005080021-1,2020-05-08,C-001904,IKW,4,15124,2020-05-16,,配達済み
202005080023-1,2020-05-08,C-001959,INNS7,0,0,2020-05-17,,配達済み
202005080024-1,2020-05-08,C-002235,CANB11,2,579800,2020-05-19,,配達済み
202005080026-1,2020-05-08,C-002254,INNG9,2,459600,2020-05-16,,配達済み
202005080028-1,2020-05-08,C-002371,CADB9,3,959400,2020-05-19,,配達済み
202005080030-1,2020-05-08,C-002501,CANB7,3,689700,2020-05-17,,配達済み
202005080030-2,2020-05-08,C-002501,CANB1,20,2596000,2020-05-19,,配達済み
202005080030-3,2020-05-08,C-002501,ZENB1,4,415200,2020-05-16,,配達済み
202005080036-1,2020-05-08,C-002596,VEDB5,1,224800,2020-05-19,,配達済み
202005080037-1,2020-05-08,C-002766,VENB3,5,1114000,2020-05-17,,配達済み
202005080041-1,2020-05-08,C-002825,CANB11,23,6667700,2020-05-16,,配達済み
202005080041-2,2020-05-08,C-002825,INNB9,5,1099000,2020-05-18,,配達済み
202005080042-1,2020-05-08,C-002906,ZEDB9,1,256400,2020-05-17,,配達済み
202005080044-1,2020-05-08,C-003137,CANB11,5,1449500,2020-05-17,,配達済み
202005080045-1,2020-05-08,C-003309,INDB5,1,154800,2020-05-17,,配達済み
202005090000-1,2020-05-09,C-000158,INDB7,3,554400,2020-05-20,,配達済み
202005090005-1,2020-05-09,C-000531,CANB5,1,199800,2020-05-16,,配達済み
202005090008-1,2020-05-09,C-000655,ID16,1,16300,2020-05-21,,配達済み
202005090009-1,2020-05-09,C-000807,VEDB11,1,399800,2020-05-18,,配達済み
202005090012-1,2020-05-09,C-000942,VEDB9,7,2655800,2020-05-19,,配達済み
202005090013-1,2020-05-09,C-002374,INNB5,1,159800,2020-05-18,,配達済み
202005090014-1,2020-05-09,C-002484,TADB5,2,248684,2020-05-19,,配達済み
202005090015-1,2020-05-09,C-002612,ID16,1,16300,2020-05-21,,配達済み
202005090017-1,2020-05-09,C-002977,INNG3,2,273600,2020-05-16,,配達済み
202005090018-1,2020-05-09,C-003187,IMW,1,2537,2020-05-19,,配達済み
202005090019-1,2020-05-09,C-003635,IMU,10,12300,2020-05-19,,配達済み
202005100002-1,2020-05-10,C-000382,INDB3,1,116800,2020-05-20,,配達済み
202005100004-1,2020-05-10,C-000396,IMW,7,17759,2020-05-19,,配達済み
202005100005-1,2020-05-10,C-000575,VEDB5,5,1124000,2020-05-19,,配達済み
202005100006-1,2020-05-10,C-000633,TADB3,2,90684,2020-05-20,,配達済み
202005100008-1,2020-05-10,C-000874,CADB7,1,234800,2020-05-21,,配達済み
202005100009-1,2020-05-10,C-000911,INNG7,6,1150800,2020-05-22,,配達済み
202005100011-1,2020-05-10,C-001222,INNB9,1,219800,2020-05-19,,配達済み
202005100012-1,2020-05-10,C-001633,ZEDB7,1,216900,2020-05-22,,配達済み
202005100014-1,2020-05-10,C-002198,CADB11,2,729600,2020-05-18,,配達済み
202005100014-2,2020-05-10,C-002198,INDB9,3,650400,2020-05-20,,配達済み
202005100015-1,2020-05-10,C-002514,INNS5,3,479400,2020-05-18,,配達済み
202005100017-1,2020-05-10,C-002709,INNG9,4,919200,2020-05-20,,配達済み
202005100020-1,2020-05-10,C-003257,INNB9,1,219800,2020-05-22,,配達済み
202005100026-1,2020-05-10,C-003329,ZENB9,1,279900,2020-05-20,,配達済み
202005100028-1,2020-05-10,C-003377,ZEDB1,2,249600,2020-05-22,,配達済み
202005100029-1,2020-05-10,C-003491,CANB13,0,0,2020-05-21,,配達済み
202005110000-1,2020-05-11,C-000083,CADB9,1,319800,2020-05-22,,配達済み
202005110004-1,2020-05-11,C-000229,INNB7,7,1272600,2020-05-22,,配達済み
202005110006-1,2020-05-11,C-000302,INNS5,3,479400,2020-05-23,,配達済み
202005110007-1,2020-05-11,C-001472,ZENB3,3,464400,2020-05-23,,配達済み
202005110009-1,2020-05-11,C-001844,INNB7,2,363600,2020-05-21,,配達済み
202005110010-1,2020-05-11,C-001987,INNS1,0,0,2020-05-21,,配達済み
202005110017-1,2020-05-11,C-002036,CANB11,1,289900,2020-05-22,,配達済み
202005110018-1,2020-05-11,C-002728,INNG7,6,1150800,2020-05-22,,配達済み
202005110019-1,2020-05-11,C-002825,PUNW1,2,135600,2020-05-21,,配達済み
202005110020-1,2020-05-11,C-003102,CADB3,4,699600,2020-05-20,,配達済み
202005110020-2,2020-05-11,C-003102,VEDB17,21,23095800,2020-05-21,,配達済み
202005110021-1,2020-05-11,C-003650,TADB3,1,45342,2020-05-19,,配達済み
202005110022-1,2020-05-11,C-003793,VENB3,0,0,2020-05-23,,配達済み
202005110022-2,2020-05-11,C-003793,IMW,1,2537,2020-05-23,,配達済み
202005120000-1,2020-05-12,C-000572,CADB5,0,0,2020-05-23,,配達済み
202005120001-1,2020-05-12,C-000830,IKU,5,14155,2020-05-21,,配達済み
202005120002-1,2020-05-12,C-001066,INNG3,2,273600,2020-05-24,,配達済み
202005120003-1,2020-05-12,C-001105,INDB7,1,184800,2020-05-24,,配達済み
202005120004-1,2020-05-12,C-001225,VENB7,2,619600,2020-05-19,,配達済み
202005120007-1,2020-05-12,C-001618,ZEDB9,1,256400,2020-05-21,,配達済み
202005120014-1,2020-05-12,C-002404,INNG3,1,136800,2020-05-19,,配達済み
202005120015-1,2020-05-12,C-002808,INNB5,3,479400,2020-05-22,,配達済み
202005120017-1,2020-05-12,C-003069,ZEDB5,2,357800,2020-05-22,,配達済み
202005120018-1,2020-05-12,C-003335,ZENB5,1,173800,2020-05-24,,配達済み
202005140001-1,2020-05-14,C-000585,VENB5,4,1079200,2020-05-27,,配達済み
202005140002-1,2020-05-14,C-000670,CANB13,4,1399200,2020-05-19,,配達済み
202005140004-1,2020-05-14,C-001286,PUNW3,3,296220,2020-05-25,,配達済み
202005140006-1,2020-05-14,C-001696,INDB5,2,309600,2020-05-22,,配達済み
202005140012-1,2020-05-14,C-001743,VEDB3,1,184800,2020-05-23,,配達済み
202005140012-2,2020-05-14,C-001743,INNS7,1,181800,2020-05-23,,配達済み
202005140013-1,2020-05-14,C-001746,VENB7,5,1549000,2020-05-19,,配達済み
202005140014-1,2020-05-14,C-002898,IMU,1,1230,2020-05-20,,配達済み
202005140015-1,2020-05-14,C-003575,CANB5,1,199800,2020-05-25,,配達済み
202005140016-1,2020-05-14,C-003661,CADB3,13,2273700,2020-05-24,,配達済み
202005150000-1,2020-05-15,C-000025,TADB1,1,14970,2020-05-22,,配達済み
202005150001-1,2020-05-15,C-000286,IMW,1,2537,2020-05-23,,配達済み
202005150002-1,2020-05-15,C-000504,ZENB9,2,559800,2020-05-24,,配達済み
202005150004-1,2020-05-15,C-000793,INNB3,5,634000,2020-05-24,,配達済み
202005150007-1,2020-05-15,C-000924,ZEDB9,1,256400,2020-05-27,,配達済み
202005150008-1,2020-05-15,C-001487,IMU,1,1230,2020-05-23,,配達済み
202005150009-1,2020-05-15,C-001593,CANB9,3,779400,2020-05-22,,配達済み
202005150012-1,2020-05-15,C-001882,IKU,1,2831,2020-05-25,,配達済み
202005150016-1,2020-05-15,C-001913,CADB5,3,584400,2020-05-24,,配達済み
202005150017-1,2020-05-15,C-001921,ZEDB1,3,374400,2020-05-27,,配達済み
202005150017-2,2020-05-15,C-001921,ZEDB9,5,1282000,2020-05-28,,配達済み
202005150019-1,2020-05-15,C-002044,CANB7,4,919600,2020-05-24,,配達済み
202005150021-1,2020-05-15,C-002220,VEDB3,1,184800,2020-05-24,,配達済み
202005150024-1,2020-05-15,C-002381,CADB1,6,808800,2020-05-24,,配達済み
202005150029-1,2020-05-15,C-002567,CADB5,4,779200,2020-05-23,,配達済み
202005150030-1,2020-05-15,C-003522,PUNB1,3,203400,2020-05-24,,配達済み
202005150031-1,2020-05-15,C-003626,CADB3,4,699600,2020-05-23,,配達済み
202005160001-1,2020-05-16,C-000126,INDB3,1,116800,2020-05-25,,配達済み
202005160006-1,2020-05-16,C-000203,CANB5,1,199800,2020-05-28,,配達済み
202005160009-1,2020-05-16,C-000401,INNB7,5,909000,2020-05-28,,配達済み
202005160010-1,2020-05-16,C-000701,PUNW1,1,67800,2020-05-28,,配達済み
202005160012-1,2020-05-16,C-000994,CANB13,4,1399200,2020-05-24,,配達済み
202005160014-1,2020-05-16,C-001411,INNG9,1,229800,2020-05-26,,配達済み
202005160016-1,2020-05-16,C-002001,CANB1,2,259600,2020-05-27,,配達済み
202005160017-1,2020-05-16,C-002587,IKW,1,3781,2020-05-28,,配達済み
202005160018-1,2020-05-16,C-002994,INNB5,5,799000,2020-05-25,,配達済み
202005160019-1,2020-05-16,C-003264,INNS7,4,727200,2020-05-25,,配達済み
202005160021-1,2020-05-16,C-003399,CANB5,10,1998000,2020-05-22,,配達済み
202005170000-1,2020-05-17,C-001397,INNG5,3,509400,2020-05-30,,配達済み
202005170004-1,2020-05-17,C-002176,IKW,1,3781,2020-05-31,,配達済み
202005170005-1,2020-05-17,C-002412,CANB13,5,1749000,2020-05-31,,配達済み
202005170006-1,2020-05-17,C-003092,INNS7,1,181800,2020-05-25,,配達済み
202005180000-1,2020-05-18,C-001499,IMU,1,1230,2020-05-27,,配達済み
202005180002-1,2020-05-18,C-001544,TADB1,2,29940,2020-05-27,,配達済み
202005180004-1,2020-05-18,C-001550,INNS7,1,181800,2020-05-25,,配達済み
202005180007-1,2020-05-18,C-001821,INNB7,13,2363400,2020-05-24,,配達済み
202005180009-1,2020-05-18,C-002747,VENB9,2,739600,2020-05-27,,配達済み
202005180010-1,2020-05-18,C-002869,VEDB17,1,1099800,2020-05-30,,配達済み
202005180013-1,2020-05-18,C-002943,CANB5,1,199800,2020-05-31,,配達済み
202005180015-1,2020-05-18,C-003438,INNS3,0,0,2020-05-28,,配達済み
202005190000-1,2020-05-19,C-000398,INNB9,1,219800,2020-05-28,,配達済み
202005190002-1,2020-05-19,C-002202,CANB9,2,519600,2020-05-29,,配達済み
202005210000-1,2020-05-21,C-000188,TADB3,1,45342,2020-06-01,,配達済み
202005210001-1,2020-05-21,C-000335,ZEDB1,2,249600,2020-05-28,,配達済み
202005210002-1,2020-05-21,C-000361,ZENB9,1,279900,2020-06-02,,配達済み
202005210003-1,2020-05-21,C-000377,CANB7,1,229900,2020-06-01,,配達済み
202005210004-1,2020-05-21,C-000532,CANB11,1,289900,2020-06-03,,配達済み
202005210006-1,2020-05-21,C-000589,ZENB1,0,0,2020-06-02,,配達済み
202005210007-1,2020-05-21,C-000718,INNB7,2,363600,2020-06-02,,配達済み
202005210008-1,2020-05-21,C-000904,CADB5,1,194800,2020-06-02,,配達済み
202005210009-1,2020-05-21,C-000908,ZENB1,1,103800,2020-06-01,,配達済み
202005210010-1,2020-05-21,C-001332,PUNS1,4,271200,2020-05-29,,配達済み
202005210012-1,2020-05-21,C-001786,PUNW1,6,406800,2020-06-01,,配達済み
202005210015-1,2020-05-21,C-002242,CANB11,2,579800,2020-05-31,,配達済み
202005210020-1,2020-05-21,C-002387,CADB15,3,2039400,2020-06-02,,配達済み
202005210027-1,2020-05-21,C-002412,CADB7,9,2113200,2020-06-01,,配達済み
202005210028-1,2020-05-21,C-002441,ZEDB5,7,1252300,2020-05-29,,配達済み
202005210030-1,2020-05-21,C-002549,PUNB3,1,98740,2020-05-30,,配達済み
202005210033-1,2020-05-21,C-002606,IKW,7,26467,2020-06-01,,配達済み
202005210035-1,2020-05-21,C-002635,CANB13,5,1749000,2020-05-31,,配達済み
202005210036-1,2020-05-21,C-002682,INNB7,1,181800,2020-06-02,,配達済み
202005210041-1,2020-05-21,C-002964,CANB11,9,2609100,2020-06-02,,配達済み
202005210042-1,2020-05-21,C-003167,CADB5,6,1168800,2020-06-02,,配達済み
202005210043-1,2020-05-21,C-003361,INNG3,1,136800,2020-05-30,,配達済み
202005220000-1,2020-05-22,C-000172,INDB5,0,0,2020-06-02,,配達済み
202005220001-1,2020-05-22,C-000712,VENB3,6,1336800,2020-06-02,,配達済み
202005220005-1,2020-05-22,C-001110,CANB11,1,289900,2020-06-01,,配達済み
202005220006-1,2020-05-22,C-002060,INNG5,3,509400,2020-06-02,,配達済み
202005220009-1,2020-05-22,C-002808,INNB3,2,253600,2020-05-31,,配達済み
202005220010-1,2020-05-22,C-002877,INNS5,1,159800,2020-05-31,,配達済み
202005220011-1,2020-05-22,C-002908,ZEDB5,2,357800,2020-05-30,,配達済み
202005220013-1,2020-05-22,C-003117,ZEDB7,2,433800,2020-06-02,,配達済み
202005220017-1,2020-05-22,C-003725,VEDB5,4,899200,2020-06-01,,配達済み
202005230000-1,2020-05-23,C-002060,INNB3,9,1141200,2020-05-31,,配達済み
202005230001-1,2020-05-23,C-002628,IKU,8,22648,2020-05-29,,配達済み
202005240000-1,2020-05-24,C-000824,INNG1,2,169600,2020-05-30,,配達済み
202005240001-1,2020-05-24,C-000868,VENB7,1,309800,2020-06-01,,配達済み
202005240002-1,2020-05-24,C-002282,CANB13,6,2098800,2020-06-01,,配達済み
202005240004-1,2020-05-24,C-002509,INNB9,2,439600,2020-06-02,,配達済み
202005240006-1,2020-05-24,C-002923,PUNW3,1,98740,2020-05-31,,配達済み
202005250000-1,2020-05-25,C-000265,CADB5,2,389600,2020-06-04,,配達済み
202005250001-1,2020-05-25,C-000329,INNS5,2,319600,2020-06-05,,配達済み
202005250003-1,2020-05-25,C-000963,VEDB5,1,224800,2020-05-30,,配達済み
202005250003-2,2020-05-25,C-000963,ZEDB3,4,623200,2020-05-31,,配達済み
202005250004-1,2020-05-25,C-001152,INNS7,1,181800,2020-06-03,,配達済み
202005250008-1,2020-05-25,C-001410,CANB9,1,259800,2020-06-01,,配達済み
202005250009-1,2020-05-25,C-002129,INNS1,2,149600,2020-06-05,,配達済み
202005250010-1,2020-05-25,C-002387,ZEDB7,4,867600,2020-06-01,,配達済み
202005250012-1,2020-05-25,C-002844,VEDB11,1,399800,2020-06-04,,配達済み
202005250016-1,2020-05-25,C-003387,CADB5,1,194800,2020-05-31,,配達済み
202005250017-1,2020-05-25,C-003460,ZENB1,1,103800,2020-06-03,,配達済み
202005250017-2,2020-05-25,C-003460,CANB9,5,1299000,2020-06-02,,配達済み
202005260000-1,2020-05-26,C-000558,INDB9,1,216800,2020-06-05,,配達済み
202005260001-1,2020-05-26,C-000739,INNG3,2,273600,2020-06-05,,配達済み
202005260003-1,2020-05-26,C-000889,PUNR1,4,271200,2020-06-06,,配達済み
202005260005-1,2020-05-26,C-001202,CANB11,1,289900,2020-06-03,,配達済み
202005260007-1,2020-05-26,C-002595,VENB9,3,1109400,2020-06-03,,配達済み
202005260007-2,2020-05-26,C-002595,VEDB9,3,1138200,2020-06-06,,配達済み
202005260009-1,2020-05-26,C-002621,TADB1,4,59880,2020-06-06,,配達済み
202005260010-1,2020-05-26,C-002732,VENB5,0,0,2020-06-08,,配達済み
202005260011-1,2020-05-26,C-002776,VENB3,1,222800,2020-06-03,,配達済み
202005280004-1,2020-05-28,C-000568,INNG7,5,959000,2020-06-09,,配達済み
202005280005-1,2020-05-28,C-002221,INDB7,0,0,2020-06-08,,配達済み
202005280007-1,2020-05-28,C-002233,ID23,3,59940,2020-06-06,,配達済み
202005280008-1,2020-05-28,C-002571,CADB5,1,194800,2020-06-08,,配達済み
202005280010-1,2020-05-28,C-002690,PUDB3,6,539640,2020-06-01,,配達済み
202005280012-1,2020-05-28,C-003100,PUNW1,1,67800,2020-06-09,,配達済み
202005280014-1,2020-05-28,C-003201,VEDB17,2,2199600,2020-06-04,,配達済み
202005280015-1,2020-05-28,C-003586,CANB11,1,289900,2020-06-07,,配達済み
202005290002-1,2020-05-29,C-000613,CANB7,1,229900,2020-06-09,,配達済み
202005290003-1,2020-05-29,C-001631,ZEDB7,3,650700,2020-06-09,,配達済み
202005290004-1,2020-05-29,C-003305,CANB5,1,199800,2020-06-07,,配達済み
202005290005-1,2020-05-29,C-003751,INNB5,1,159800,2020-06-09,,配達済み
202005300002-1,2020-05-30,C-000107,ZEDB5,1,178900,2020-06-08,,配達済み
202005300003-1,2020-05-30,C-001066,PUNS1,2,135600,2020-06-06,,配達済み
202005300004-1,2020-05-30,C-001129,VENB9,2,739600,2020-06-05,,配達済み
202005300005-1,2020-05-30,C-001394,CANB11,7,2029300,2020-06-07,,配達済み
202005300007-1,2020-05-30,C-001576,IKU,5,14155,2020-06-07,,配達済み
202005300008-1,2020-05-30,C-001755,IMU,4,4920,2020-06-05,2020-06-11,キャンセル
202005300010-1,2020-05-30,C-002893,CANB7,1,229900,2020-06-07,,配達済み
202005300011-1,2020-05-30,C-003717,VENB7,2,619600,2020-06-08,,配達済み
202005310000-1,2020-05-31,C-000438,VEDB3,1,184800,2020-06-12,,配達済み
202005310001-1,2020-05-31,C-000588,TADB3,1,45342,2020-06-08,,配達済み
202005310006-1,2020-05-31,C-000666,INDB9,1,216800,2020-06-09,,配達済み
202005310009-1,2020-05-31,C-000991,PUNS1,1,67800,2020-06-10,,配達済み
202005310010-1,2020-05-31,C-001068,INNS5,2,319600,2020-06-12,,配達済み
202005310011-1,2020-05-31,C-001565,TADB3,3,136026,2020-06-07,,配達済み
202005310013-1,2020-05-31,C-002216,INDB1,3,284400,2020-06-10,,配達済み
202005310014-1,2020-05-31,C-002640,INNB5,1,159800,2020-06-12,,配達済み
202005310017-1,2020-05-31,C-003086,INNG5,6,1018800,2020-06-10,,配達済み
202005310018-1,2020-05-31,C-003781,CANB11,2,579800,2020-06-11,,配達済み
202006010000-1,2020-06-01,C-000085,TADB3,1,45342,2020-06-12,,配達済み
202006010000-2,2020-06-01,C-000085,ZEDB7,0,0,2020-06-12,,配達済み
202006010004-1,2020-06-01,C-001153,VENB5,2,539600,2020-06-12,,配達済み
202006010005-1,2020-06-01,C-001189,IMW,4,10148,2020-06-14,,配達済み
